,Initialdate,Area_Km2,CountryName,Continent,Region
22925,2022-10-23,0.0,Thailand,Asia,South-Eastern Asia
22926,2022-10-24,0.0,Thailand,Asia,South-Eastern Asia
22927,2022-10-25,0.0,Thailand,Asia,South-Eastern Asia
22928,2022-10-26,0.0,Thailand,Asia,South-Eastern Asia
22929,2022-10-27,0.0,Thailand,Asia,South-Eastern Asia
22930,2022-10-28,1.283493371,Thailand,Asia,South-Eastern Asia
22931,2022-10-29,1.283493371,Thailand,Asia,South-Eastern Asia
22932,2022-10-30,1.283493371,Thailand,Asia,South-Eastern Asia
22933,2022-10-31,2.5670089369999998,Thailand,Asia,South-Eastern Asia
22934,2022-11-01,2.5670089369999998,Thailand,Asia,South-Eastern Asia
22935,2022-11-02,2.5670089369999998,Thailand,Asia,South-Eastern Asia
22936,2022-11-03,2.5670089369999998,Thailand,Asia,South-Eastern Asia
22937,2022-11-04,2.5670089369999998,Thailand,Asia,South-Eastern Asia
22938,2022-11-05,1.283515566,Thailand,Asia,South-Eastern Asia
22939,2022-11-06,1.283515566,Thailand,Asia,South-Eastern Asia
22940,2022-11-07,46.63967016,Thailand,Asia,South-Eastern Asia
22941,2022-11-08,54.768197181000005,Thailand,Asia,South-Eastern Asia
22942,2022-11-09,69.52755086100001,Thailand,Asia,South-Eastern Asia
22943,2022-11-10,69.52755086100001,Thailand,Asia,South-Eastern Asia
22944,2022-11-11,60.970987901,Thailand,Asia,South-Eastern Asia
22945,2022-11-12,42.995203407,Thailand,Asia,South-Eastern Asia
22946,2022-11-13,57.757510814,Thailand,Asia,South-Eastern Asia
22947,2022-11-14,65.461919985,Thailand,Asia,South-Eastern Asia
22948,2022-11-15,76.158614545,Thailand,Asia,South-Eastern Asia
22949,2022-11-16,87.92613104700001,Thailand,Asia,South-Eastern Asia
22950,2022-11-17,86.85643785,Thailand,Asia,South-Eastern Asia
22951,2022-11-18,88.99560195000001,Thailand,Asia,South-Eastern Asia
22952,2022-11-19,92.420065765,Thailand,Asia,South-Eastern Asia
22953,2022-11-20,72.954406875,Thailand,Asia,South-Eastern Asia
22954,2022-11-21,72.312962634,Thailand,Asia,South-Eastern Asia
22955,2022-11-22,65.253095708,Thailand,Asia,South-Eastern Asia
22956,2022-11-23,48.782406215,Thailand,Asia,South-Eastern Asia
22957,2022-11-24,53.700345778,Thailand,Asia,South-Eastern Asia
22958,2022-11-25,54.983990678,Thailand,Asia,South-Eastern Asia
22959,2022-11-26,54.127225681,Thailand,Asia,South-Eastern Asia
22960,2022-11-27,50.70347258,Thailand,Asia,South-Eastern Asia
22961,2022-11-28,62.895275755,Thailand,Asia,South-Eastern Asia
22962,2022-11-29,61.39791291,Thailand,Asia,South-Eastern Asia
22963,2022-11-30,64.606654422,Thailand,Asia,South-Eastern Asia
22964,2022-12-01,60.112510026,Thailand,Asia,South-Eastern Asia
22965,2022-12-02,68.88334804399999,Thailand,Asia,South-Eastern Asia
22966,2022-12-03,53.69488007700001,Thailand,Asia,South-Eastern Asia
22967,2022-12-04,54.76421688400001,Thailand,Asia,South-Eastern Asia
22968,2022-12-05,47.91543847,Thailand,Asia,South-Eastern Asia
22969,2022-12-06,36.789573007,Thailand,Asia,South-Eastern Asia
22970,2022-12-07,64.16508036799999,Thailand,Asia,South-Eastern Asia
22971,2022-12-08,47.266238644999994,Thailand,Asia,South-Eastern Asia
22972,2022-12-09,55.395282208,Thailand,Asia,South-Eastern Asia
22973,2022-12-10,48.123666062,Thailand,Asia,South-Eastern Asia
22974,2022-12-11,58.818786442000004,Thailand,Asia,South-Eastern Asia
22975,2022-12-12,59.246485324000005,Thailand,Asia,South-Eastern Asia
22976,2022-12-13,60.957887027,Thailand,Asia,South-Eastern Asia
22977,2022-12-14,65.450379227,Thailand,Asia,South-Eastern Asia
22978,2022-12-15,50.90699329,Thailand,Asia,South-Eastern Asia
22979,2022-12-16,48.339881733,Thailand,Asia,South-Eastern Asia
22980,2022-12-17,38.715286535000004,Thailand,Asia,South-Eastern Asia
22981,2022-12-18,16.899757449,Thailand,Asia,South-Eastern Asia
22982,2022-12-19,12.407548296999998,Thailand,Asia,South-Eastern Asia
22983,2022-12-20,12.407548296999998,Thailand,Asia,South-Eastern Asia
22984,2022-12-21,13.477325603999999,Thailand,Asia,South-Eastern Asia
22985,2022-12-22,14.546943598999999,Thailand,Asia,South-Eastern Asia
22986,2022-12-23,15.830508426999998,Thailand,Asia,South-Eastern Asia
22987,2022-12-24,8.984971894,Thailand,Asia,South-Eastern Asia
22988,2022-12-25,11.551216923,Thailand,Asia,South-Eastern Asia
22989,2022-12-26,10.481598928,Thailand,Asia,South-Eastern Asia
22990,2022-12-27,8.770095332,Thailand,Asia,South-Eastern Asia
22991,2022-12-28,7.700318025,Thailand,Asia,South-Eastern Asia
22992,2022-12-29,7.700318025,Thailand,Asia,South-Eastern Asia
22993,2022-12-30,7.700318025,Thailand,Asia,South-Eastern Asia
22994,2022-12-31,4.277784343,Thailand,Asia,South-Eastern Asia
22995,2022-01-01,0.0,Yemen,Asia,Western Asia
22996,2022-01-02,0.0,Yemen,Asia,Western Asia
22997,2022-01-03,0.0,Yemen,Asia,Western Asia
22998,2022-01-04,0.0,Yemen,Asia,Western Asia
22999,2022-01-05,0.0,Yemen,Asia,Western Asia
23000,2022-01-06,0.0,Yemen,Asia,Western Asia
23001,2022-01-07,0.0,Yemen,Asia,Western Asia
23002,2022-01-08,0.0,Yemen,Asia,Western Asia
23003,2022-01-09,0.0,Yemen,Asia,Western Asia
23004,2022-01-10,0.0,Yemen,Asia,Western Asia
23005,2022-01-11,0.0,Yemen,Asia,Western Asia
23006,2022-01-12,0.0,Yemen,Asia,Western Asia
23007,2022-01-13,0.0,Yemen,Asia,Western Asia
23008,2022-01-14,0.0,Yemen,Asia,Western Asia
23009,2022-01-15,0.0,Yemen,Asia,Western Asia
23010,2022-01-16,0.0,Yemen,Asia,Western Asia
23011,2022-01-17,0.0,Yemen,Asia,Western Asia
23012,2022-01-18,0.0,Yemen,Asia,Western Asia
23013,2022-01-19,0.0,Yemen,Asia,Western Asia
23014,2022-01-20,0.0,Yemen,Asia,Western Asia
23015,2022-01-21,0.0,Yemen,Asia,Western Asia
23016,2022-01-22,0.0,Yemen,Asia,Western Asia
23017,2022-01-23,0.0,Yemen,Asia,Western Asia
23018,2022-01-24,0.0,Yemen,Asia,Western Asia
23019,2022-01-25,0.0,Yemen,Asia,Western Asia
23020,2022-01-26,0.0,Yemen,Asia,Western Asia
23021,2022-01-27,0.0,Yemen,Asia,Western Asia
23022,2022-01-28,0.0,Yemen,Asia,Western Asia
23023,2022-01-29,0.0,Yemen,Asia,Western Asia
23024,2022-01-30,0.0,Yemen,Asia,Western Asia
23025,2022-01-31,0.0,Yemen,Asia,Western Asia
23026,2022-02-01,0.0,Yemen,Asia,Western Asia
23027,2022-02-02,0.0,Yemen,Asia,Western Asia
23028,2022-02-03,0.0,Yemen,Asia,Western Asia
23029,2022-02-04,0.0,Yemen,Asia,Western Asia
23030,2022-02-05,0.0,Yemen,Asia,Western Asia
23031,2022-02-06,0.0,Yemen,Asia,Western Asia
23032,2022-02-07,0.0,Yemen,Asia,Western Asia
23033,2022-02-08,0.0,Yemen,Asia,Western Asia
23034,2022-02-09,0.0,Yemen,Asia,Western Asia
23035,2022-02-10,0.0,Yemen,Asia,Western Asia
23036,2022-02-11,0.0,Yemen,Asia,Western Asia
23037,2022-02-12,0.0,Yemen,Asia,Western Asia
23038,2022-02-13,0.0,Yemen,Asia,Western Asia
23039,2022-02-14,0.0,Yemen,Asia,Western Asia
23040,2022-02-15,0.0,Yemen,Asia,Western Asia
23041,2022-02-16,0.0,Yemen,Asia,Western Asia
23042,2022-02-17,0.0,Yemen,Asia,Western Asia
23043,2022-02-18,0.0,Yemen,Asia,Western Asia
23044,2022-02-19,0.0,Yemen,Asia,Western Asia
23045,2022-02-20,0.0,Yemen,Asia,Western Asia
23046,2022-02-21,0.0,Yemen,Asia,Western Asia
23047,2022-02-22,0.0,Yemen,Asia,Western Asia
23048,2022-02-23,0.0,Yemen,Asia,Western Asia
23049,2022-02-24,0.0,Yemen,Asia,Western Asia
23050,2022-02-25,0.0,Yemen,Asia,Western Asia
23051,2022-02-26,0.0,Yemen,Asia,Western Asia
23052,2022-02-27,0.0,Yemen,Asia,Western Asia
23053,2022-02-28,0.0,Yemen,Asia,Western Asia
23054,2022-03-01,0.0,Yemen,Asia,Western Asia
23055,2022-03-02,0.0,Yemen,Asia,Western Asia
23056,2022-03-03,0.0,Yemen,Asia,Western Asia
23057,2022-03-04,0.0,Yemen,Asia,Western Asia
23058,2022-03-05,0.0,Yemen,Asia,Western Asia
23059,2022-03-06,0.0,Yemen,Asia,Western Asia
23060,2022-03-07,0.0,Yemen,Asia,Western Asia
23061,2022-03-08,0.0,Yemen,Asia,Western Asia
23062,2022-03-09,0.0,Yemen,Asia,Western Asia
23063,2022-03-10,0.0,Yemen,Asia,Western Asia
23064,2022-03-11,0.0,Yemen,Asia,Western Asia
23065,2022-03-12,0.0,Yemen,Asia,Western Asia
23066,2022-03-13,0.0,Yemen,Asia,Western Asia
23067,2022-03-14,0.0,Yemen,Asia,Western Asia
23068,2022-03-15,0.0,Yemen,Asia,Western Asia
23069,2022-03-16,0.0,Yemen,Asia,Western Asia
23070,2022-03-17,0.0,Yemen,Asia,Western Asia
23071,2022-03-18,0.0,Yemen,Asia,Western Asia
23072,2022-03-19,0.0,Yemen,Asia,Western Asia
23073,2022-03-20,0.0,Yemen,Asia,Western Asia
23074,2022-03-21,0.0,Yemen,Asia,Western Asia
23075,2022-03-22,0.0,Yemen,Asia,Western Asia
23076,2022-03-23,0.0,Yemen,Asia,Western Asia
23077,2022-03-24,0.0,Yemen,Asia,Western Asia
23078,2022-03-25,0.0,Yemen,Asia,Western Asia
23079,2022-03-26,0.0,Yemen,Asia,Western Asia
23080,2022-03-27,0.0,Yemen,Asia,Western Asia
23081,2022-03-28,0.0,Yemen,Asia,Western Asia
23082,2022-03-29,0.0,Yemen,Asia,Western Asia
23083,2022-03-30,0.0,Yemen,Asia,Western Asia
23084,2022-03-31,0.0,Yemen,Asia,Western Asia
23085,2022-04-01,0.0,Yemen,Asia,Western Asia
23086,2022-04-02,0.0,Yemen,Asia,Western Asia
23087,2022-04-03,0.0,Yemen,Asia,Western Asia
23088,2022-04-04,0.0,Yemen,Asia,Western Asia
23089,2022-04-05,0.0,Yemen,Asia,Western Asia
23090,2022-04-06,0.0,Yemen,Asia,Western Asia
23091,2022-04-07,0.0,Yemen,Asia,Western Asia
23092,2022-04-08,0.0,Yemen,Asia,Western Asia
23093,2022-04-09,0.0,Yemen,Asia,Western Asia
23094,2022-04-10,0.0,Yemen,Asia,Western Asia
23095,2022-04-11,0.0,Yemen,Asia,Western Asia
23096,2022-04-12,0.0,Yemen,Asia,Western Asia
23097,2022-04-13,0.0,Yemen,Asia,Western Asia
23098,2022-04-14,0.0,Yemen,Asia,Western Asia
23099,2022-04-15,0.0,Yemen,Asia,Western Asia
23100,2022-04-16,0.0,Yemen,Asia,Western Asia
23101,2022-04-17,0.0,Yemen,Asia,Western Asia
23102,2022-04-18,0.0,Yemen,Asia,Western Asia
23103,2022-04-19,0.0,Yemen,Asia,Western Asia
23104,2022-04-20,0.0,Yemen,Asia,Western Asia
23105,2022-04-21,0.0,Yemen,Asia,Western Asia
23106,2022-04-22,0.0,Yemen,Asia,Western Asia
23107,2022-04-23,0.0,Yemen,Asia,Western Asia
23108,2022-04-24,0.0,Yemen,Asia,Western Asia
23109,2022-04-25,0.0,Yemen,Asia,Western Asia
23110,2022-04-26,0.0,Yemen,Asia,Western Asia
23111,2022-04-27,0.0,Yemen,Asia,Western Asia
23112,2022-04-28,0.0,Yemen,Asia,Western Asia
23113,2022-04-29,0.0,Yemen,Asia,Western Asia
23114,2022-04-30,0.0,Yemen,Asia,Western Asia
23115,2022-05-01,0.0,Yemen,Asia,Western Asia
23116,2022-05-02,0.0,Yemen,Asia,Western Asia
23117,2022-05-03,0.0,Yemen,Asia,Western Asia
23118,2022-05-04,0.0,Yemen,Asia,Western Asia
23119,2022-05-05,0.0,Yemen,Asia,Western Asia
23120,2022-05-06,0.0,Yemen,Asia,Western Asia
23121,2022-05-07,0.0,Yemen,Asia,Western Asia
23122,2022-05-08,0.0,Yemen,Asia,Western Asia
23123,2022-05-09,0.0,Yemen,Asia,Western Asia
23124,2022-05-10,0.0,Yemen,Asia,Western Asia
23125,2022-05-11,0.0,Yemen,Asia,Western Asia
23126,2022-05-12,0.0,Yemen,Asia,Western Asia
23127,2022-05-13,0.0,Yemen,Asia,Western Asia
23128,2022-05-14,0.0,Yemen,Asia,Western Asia
23129,2022-05-15,0.0,Yemen,Asia,Western Asia
23130,2022-05-16,0.0,Yemen,Asia,Western Asia
23131,2022-05-17,0.0,Yemen,Asia,Western Asia
23132,2022-05-18,0.0,Yemen,Asia,Western Asia
23133,2022-05-19,0.0,Yemen,Asia,Western Asia
23134,2022-05-20,0.0,Yemen,Asia,Western Asia
23135,2022-05-21,0.0,Yemen,Asia,Western Asia
23136,2022-05-22,0.0,Yemen,Asia,Western Asia
23137,2022-05-23,0.0,Yemen,Asia,Western Asia
23138,2022-05-24,0.0,Yemen,Asia,Western Asia
23139,2022-05-25,0.0,Yemen,Asia,Western Asia
23140,2022-05-26,0.0,Yemen,Asia,Western Asia
23141,2022-05-27,0.0,Yemen,Asia,Western Asia
23142,2022-05-28,0.0,Yemen,Asia,Western Asia
23143,2022-05-29,0.0,Yemen,Asia,Western Asia
23144,2022-05-30,0.0,Yemen,Asia,Western Asia
23145,2022-05-31,0.0,Yemen,Asia,Western Asia
23146,2022-06-01,0.0,Yemen,Asia,Western Asia
23147,2022-06-02,0.0,Yemen,Asia,Western Asia
23148,2022-06-03,0.0,Yemen,Asia,Western Asia
23149,2022-06-04,0.0,Yemen,Asia,Western Asia
23150,2022-06-05,0.0,Yemen,Asia,Western Asia
23151,2022-06-06,0.0,Yemen,Asia,Western Asia
23152,2022-06-07,0.0,Yemen,Asia,Western Asia
23153,2022-06-08,0.0,Yemen,Asia,Western Asia
23154,2022-06-09,0.0,Yemen,Asia,Western Asia
23155,2022-06-10,0.0,Yemen,Asia,Western Asia
23156,2022-06-11,0.0,Yemen,Asia,Western Asia
23157,2022-06-12,0.0,Yemen,Asia,Western Asia
23158,2022-06-13,0.0,Yemen,Asia,Western Asia
23159,2022-06-14,0.0,Yemen,Asia,Western Asia
23160,2022-06-15,0.0,Yemen,Asia,Western Asia
23161,2022-06-16,0.0,Yemen,Asia,Western Asia
23162,2022-06-17,0.0,Yemen,Asia,Western Asia
23163,2022-06-18,0.0,Yemen,Asia,Western Asia
23164,2022-06-19,0.0,Yemen,Asia,Western Asia
23165,2022-06-20,0.0,Yemen,Asia,Western Asia
23166,2022-06-21,0.0,Yemen,Asia,Western Asia
23167,2022-06-22,0.0,Yemen,Asia,Western Asia
23168,2022-06-23,2.566486207,Yemen,Asia,Western Asia
23169,2022-06-24,2.566486207,Yemen,Asia,Western Asia
23170,2022-06-25,2.566486207,Yemen,Asia,Western Asia
23171,2022-06-26,2.566486207,Yemen,Asia,Western Asia
23172,2022-06-27,2.566486207,Yemen,Asia,Western Asia
23173,2022-06-28,2.566486207,Yemen,Asia,Western Asia
23174,2022-06-29,2.566486207,Yemen,Asia,Western Asia
23175,2022-06-30,2.566486207,Yemen,Asia,Western Asia
23176,2022-07-01,0.0,Yemen,Asia,Western Asia
23177,2022-07-02,0.0,Yemen,Asia,Western Asia
23178,2022-07-03,0.0,Yemen,Asia,Western Asia
23179,2022-07-04,0.0,Yemen,Asia,Western Asia
23180,2022-07-05,0.0,Yemen,Asia,Western Asia
23181,2022-07-06,0.0,Yemen,Asia,Western Asia
23182,2022-07-07,0.0,Yemen,Asia,Western Asia
23183,2022-07-08,0.0,Yemen,Asia,Western Asia
23184,2022-07-09,0.0,Yemen,Asia,Western Asia
23185,2022-07-10,0.0,Yemen,Asia,Western Asia
23186,2022-07-11,0.0,Yemen,Asia,Western Asia
23187,2022-07-12,0.0,Yemen,Asia,Western Asia
23188,2022-07-13,0.0,Yemen,Asia,Western Asia
23189,2022-07-14,0.0,Yemen,Asia,Western Asia
23190,2022-07-15,0.0,Yemen,Asia,Western Asia
23191,2022-07-16,0.0,Yemen,Asia,Western Asia
23192,2022-07-17,0.0,Yemen,Asia,Western Asia
23193,2022-07-18,0.0,Yemen,Asia,Western Asia
23194,2022-07-19,0.0,Yemen,Asia,Western Asia
23195,2022-07-20,0.0,Yemen,Asia,Western Asia
23196,2022-07-21,0.0,Yemen,Asia,Western Asia
23197,2022-07-22,0.0,Yemen,Asia,Western Asia
23198,2022-07-23,0.0,Yemen,Asia,Western Asia
23199,2022-07-24,0.0,Yemen,Asia,Western Asia
23200,2022-07-25,0.0,Yemen,Asia,Western Asia
23201,2022-07-26,0.0,Yemen,Asia,Western Asia
23202,2022-07-27,0.0,Yemen,Asia,Western Asia
23203,2022-07-28,0.0,Yemen,Asia,Western Asia
23204,2022-07-29,0.0,Yemen,Asia,Western Asia
23205,2022-07-30,0.0,Yemen,Asia,Western Asia
23206,2022-07-31,0.0,Yemen,Asia,Western Asia
23207,2022-08-01,0.0,Yemen,Asia,Western Asia
23208,2022-08-02,0.0,Yemen,Asia,Western Asia
23209,2022-08-03,0.0,Yemen,Asia,Western Asia
23210,2022-08-04,0.0,Yemen,Asia,Western Asia
23211,2022-08-05,0.0,Yemen,Asia,Western Asia
23212,2022-08-06,0.0,Yemen,Asia,Western Asia
23213,2022-08-07,0.0,Yemen,Asia,Western Asia
23214,2022-08-08,0.0,Yemen,Asia,Western Asia
23215,2022-08-09,0.0,Yemen,Asia,Western Asia
23216,2022-08-10,0.0,Yemen,Asia,Western Asia
23217,2022-08-11,0.0,Yemen,Asia,Western Asia
23218,2022-08-12,0.0,Yemen,Asia,Western Asia
23219,2022-08-13,0.0,Yemen,Asia,Western Asia
23220,2022-08-14,0.0,Yemen,Asia,Western Asia
23221,2022-08-15,0.0,Yemen,Asia,Western Asia
23222,2022-08-16,0.0,Yemen,Asia,Western Asia
23223,2022-08-17,0.0,Yemen,Asia,Western Asia
23224,2022-08-18,0.0,Yemen,Asia,Western Asia
23225,2022-08-19,0.0,Yemen,Asia,Western Asia
23226,2022-08-20,0.0,Yemen,Asia,Western Asia
23227,2022-08-21,0.0,Yemen,Asia,Western Asia
23228,2022-08-22,0.0,Yemen,Asia,Western Asia
23229,2022-08-23,0.0,Yemen,Asia,Western Asia
23230,2022-08-24,0.0,Yemen,Asia,Western Asia
23231,2022-08-25,0.0,Yemen,Asia,Western Asia
23232,2022-08-26,0.0,Yemen,Asia,Western Asia
23233,2022-08-27,0.0,Yemen,Asia,Western Asia
23234,2022-08-28,0.0,Yemen,Asia,Western Asia
23235,2022-08-29,0.0,Yemen,Asia,Western Asia
23236,2022-08-30,0.0,Yemen,Asia,Western Asia
23237,2022-08-31,0.0,Yemen,Asia,Western Asia
23238,2022-09-01,0.0,Yemen,Asia,Western Asia
23239,2022-09-02,0.0,Yemen,Asia,Western Asia
23240,2022-09-03,0.0,Yemen,Asia,Western Asia
23241,2022-09-04,0.0,Yemen,Asia,Western Asia
23242,2022-09-05,0.0,Yemen,Asia,Western Asia
23243,2022-09-06,0.0,Yemen,Asia,Western Asia
23244,2022-09-07,0.0,Yemen,Asia,Western Asia
23245,2022-09-08,0.0,Yemen,Asia,Western Asia
23246,2022-09-09,0.0,Yemen,Asia,Western Asia
23247,2022-09-10,0.0,Yemen,Asia,Western Asia
23248,2022-09-11,0.0,Yemen,Asia,Western Asia
23249,2022-09-12,0.0,Yemen,Asia,Western Asia
23250,2022-09-13,0.0,Yemen,Asia,Western Asia
23251,2022-09-14,0.0,Yemen,Asia,Western Asia
23252,2022-09-15,0.0,Yemen,Asia,Western Asia
23253,2022-09-16,0.0,Yemen,Asia,Western Asia
23254,2022-09-17,0.0,Yemen,Asia,Western Asia
23255,2022-09-18,0.0,Yemen,Asia,Western Asia
23256,2022-09-19,0.0,Yemen,Asia,Western Asia
23257,2022-09-20,0.0,Yemen,Asia,Western Asia
23258,2022-09-21,0.0,Yemen,Asia,Western Asia
23259,2022-09-22,0.0,Yemen,Asia,Western Asia
23260,2022-09-23,0.0,Yemen,Asia,Western Asia
23261,2022-09-24,0.0,Yemen,Asia,Western Asia
23262,2022-09-25,0.0,Yemen,Asia,Western Asia
23263,2022-09-26,0.0,Yemen,Asia,Western Asia
23264,2022-09-27,0.0,Yemen,Asia,Western Asia
23265,2022-09-28,0.0,Yemen,Asia,Western Asia
23266,2022-09-29,0.0,Yemen,Asia,Western Asia
23267,2022-09-30,0.0,Yemen,Asia,Western Asia
23268,2022-10-01,0.0,Yemen,Asia,Western Asia
23269,2022-10-02,0.0,Yemen,Asia,Western Asia
23270,2022-10-03,0.0,Yemen,Asia,Western Asia
23271,2022-10-04,0.0,Yemen,Asia,Western Asia
23272,2022-10-05,0.0,Yemen,Asia,Western Asia
23273,2022-10-06,0.0,Yemen,Asia,Western Asia
23274,2022-10-07,0.0,Yemen,Asia,Western Asia
23275,2022-10-08,0.0,Yemen,Asia,Western Asia
23276,2022-10-09,0.0,Yemen,Asia,Western Asia
23277,2022-10-10,0.0,Yemen,Asia,Western Asia
23278,2022-10-11,0.0,Yemen,Asia,Western Asia
23279,2022-10-12,0.0,Yemen,Asia,Western Asia
23280,2022-10-13,0.0,Yemen,Asia,Western Asia
23281,2022-10-14,0.0,Yemen,Asia,Western Asia
23282,2022-10-15,0.0,Yemen,Asia,Western Asia
23283,2022-10-16,0.0,Yemen,Asia,Western Asia
23284,2022-10-17,0.0,Yemen,Asia,Western Asia
23285,2022-10-18,0.0,Yemen,Asia,Western Asia
23286,2022-10-19,0.0,Yemen,Asia,Western Asia
23287,2022-10-20,0.0,Yemen,Asia,Western Asia
23288,2022-10-21,0.0,Yemen,Asia,Western Asia
23289,2022-10-22,0.0,Yemen,Asia,Western Asia
23290,2022-10-23,0.0,Yemen,Asia,Western Asia
23291,2022-10-24,0.0,Yemen,Asia,Western Asia
23292,2022-10-25,0.0,Yemen,Asia,Western Asia
23293,2022-10-26,0.0,Yemen,Asia,Western Asia
23294,2022-10-27,0.0,Yemen,Asia,Western Asia
23295,2022-10-28,0.0,Yemen,Asia,Western Asia
23296,2022-10-29,0.0,Yemen,Asia,Western Asia
23297,2022-10-30,0.0,Yemen,Asia,Western Asia
23298,2022-10-31,0.0,Yemen,Asia,Western Asia
23299,2022-11-01,0.0,Yemen,Asia,Western Asia
23300,2022-11-02,0.0,Yemen,Asia,Western Asia
23301,2022-11-03,0.0,Yemen,Asia,Western Asia
23302,2022-11-04,0.0,Yemen,Asia,Western Asia
23303,2022-11-05,0.0,Yemen,Asia,Western Asia
23304,2022-11-06,0.0,Yemen,Asia,Western Asia
23305,2022-11-07,0.0,Yemen,Asia,Western Asia
23306,2022-11-08,0.0,Yemen,Asia,Western Asia
23307,2022-11-09,0.0,Yemen,Asia,Western Asia
23308,2022-11-10,0.0,Yemen,Asia,Western Asia
23309,2022-11-11,0.0,Yemen,Asia,Western Asia
23310,2022-11-12,0.0,Yemen,Asia,Western Asia
23311,2022-11-13,0.0,Yemen,Asia,Western Asia
23312,2022-11-14,0.0,Yemen,Asia,Western Asia
23313,2022-11-15,0.0,Yemen,Asia,Western Asia
23314,2022-11-16,0.0,Yemen,Asia,Western Asia
23315,2022-11-17,0.0,Yemen,Asia,Western Asia
23316,2022-11-18,0.0,Yemen,Asia,Western Asia
23317,2022-11-19,0.0,Yemen,Asia,Western Asia
23318,2022-11-20,0.0,Yemen,Asia,Western Asia
23319,2022-11-21,0.0,Yemen,Asia,Western Asia
23320,2022-11-22,0.0,Yemen,Asia,Western Asia
23321,2022-11-23,0.0,Yemen,Asia,Western Asia
23322,2022-11-24,0.0,Yemen,Asia,Western Asia
23323,2022-11-25,0.0,Yemen,Asia,Western Asia
23324,2022-11-26,0.0,Yemen,Asia,Western Asia
23325,2022-11-27,0.0,Yemen,Asia,Western Asia
23326,2022-11-28,0.0,Yemen,Asia,Western Asia
23327,2022-11-29,0.0,Yemen,Asia,Western Asia
23328,2022-11-30,0.0,Yemen,Asia,Western Asia
23329,2022-12-01,0.0,Yemen,Asia,Western Asia
23330,2022-12-02,0.0,Yemen,Asia,Western Asia
23331,2022-12-03,0.0,Yemen,Asia,Western Asia
23332,2022-12-04,0.0,Yemen,Asia,Western Asia
23333,2022-12-05,0.0,Yemen,Asia,Western Asia
23334,2022-12-06,0.0,Yemen,Asia,Western Asia
23335,2022-12-07,0.0,Yemen,Asia,Western Asia
23336,2022-12-08,0.0,Yemen,Asia,Western Asia
23337,2022-12-09,0.0,Yemen,Asia,Western Asia
23338,2022-12-10,0.0,Yemen,Asia,Western Asia
23339,2022-12-11,0.0,Yemen,Asia,Western Asia
23340,2022-12-12,0.0,Yemen,Asia,Western Asia
23341,2022-12-13,0.0,Yemen,Asia,Western Asia
23342,2022-12-14,0.0,Yemen,Asia,Western Asia
23343,2022-12-15,0.0,Yemen,Asia,Western Asia
23344,2022-12-16,0.0,Yemen,Asia,Western Asia
23345,2022-12-17,0.0,Yemen,Asia,Western Asia
23346,2022-12-18,0.0,Yemen,Asia,Western Asia
23347,2022-12-19,0.0,Yemen,Asia,Western Asia
23348,2022-12-20,0.0,Yemen,Asia,Western Asia
23349,2022-12-21,0.0,Yemen,Asia,Western Asia
23350,2022-12-22,0.0,Yemen,Asia,Western Asia
23351,2022-12-23,0.0,Yemen,Asia,Western Asia
23352,2022-12-24,0.0,Yemen,Asia,Western Asia
23353,2022-12-25,0.0,Yemen,Asia,Western Asia
23354,2022-12-26,0.0,Yemen,Asia,Western Asia
23355,2022-12-27,0.0,Yemen,Asia,Western Asia
23356,2022-12-28,0.0,Yemen,Asia,Western Asia
23357,2022-12-29,0.0,Yemen,Asia,Western Asia
23358,2022-12-30,0.0,Yemen,Asia,Western Asia
23359,2022-12-31,0.0,Yemen,Asia,Western Asia
23360,2022-01-01,0.0,Armenia,Asia,Western Asia
23361,2022-01-02,0.0,Armenia,Asia,Western Asia
23362,2022-01-03,0.0,Armenia,Asia,Western Asia
23363,2022-01-04,0.0,Armenia,Asia,Western Asia
23364,2022-01-05,0.0,Armenia,Asia,Western Asia
23365,2022-01-06,0.0,Armenia,Asia,Western Asia
23366,2022-01-07,0.0,Armenia,Asia,Western Asia
23367,2022-01-08,0.0,Armenia,Asia,Western Asia
23368,2022-01-09,0.0,Armenia,Asia,Western Asia
23369,2022-01-10,0.0,Armenia,Asia,Western Asia
23370,2022-01-11,0.0,Armenia,Asia,Western Asia
23371,2022-01-12,0.0,Armenia,Asia,Western Asia
23372,2022-01-13,0.0,Armenia,Asia,Western Asia
23373,2022-01-14,0.0,Armenia,Asia,Western Asia
23374,2022-01-15,0.0,Armenia,Asia,Western Asia
23375,2022-01-16,0.0,Armenia,Asia,Western Asia
23376,2022-01-17,0.0,Armenia,Asia,Western Asia
23377,2022-01-18,0.0,Armenia,Asia,Western Asia
23378,2022-01-19,0.0,Armenia,Asia,Western Asia
23379,2022-01-20,0.0,Armenia,Asia,Western Asia
23380,2022-01-21,0.0,Armenia,Asia,Western Asia
23381,2022-01-22,0.0,Armenia,Asia,Western Asia
23382,2022-01-23,0.0,Armenia,Asia,Western Asia
23383,2022-01-24,0.0,Armenia,Asia,Western Asia
23384,2022-01-25,0.0,Armenia,Asia,Western Asia
23385,2022-01-26,0.0,Armenia,Asia,Western Asia
23386,2022-01-27,0.0,Armenia,Asia,Western Asia
23387,2022-01-28,0.0,Armenia,Asia,Western Asia
23388,2022-01-29,0.0,Armenia,Asia,Western Asia
23389,2022-01-30,0.0,Armenia,Asia,Western Asia
